,message,message_id,date,remove
2148,Губернаторские чтения,3652,1699417412,n
2149,"👨‍⚕️Пять способов записаться на прием к врачу 

1️⃣По номеру телефона
🟣 122 — единая региональная информационно-справочная служба.
🟣 39-33-33 — единый центр записи на прием к врачу.

2️⃣В приложении ""Телемед-72""
Скачать приложение можно тут: https://clck.ru/32eXoC.
Инструкция  по записи на прием: https://clck.ru/35WV2n.

3️⃣Через официальный сайт и приложение Госуслуг: https://clck.ru/NKxxj.

4️⃣В поликлинике с помощью терминала в холле. Или можно сразу обратиться очно в регистратуру.

5️⃣Через виджет «Госуслуги» в VK. Мини-приложение  доступно только для мобильных устройств.

*Независимо от способа записи в поликлинику, обязательно нужно иметь к ней прикрепление.",3653,1699443153,n
2150,"Тюменским охотникам упростили форму подачи онлайн-заявлений на выдачу разрешений

✅Теперь охотнику не нужно вводить информацию о распределенных ресурсах— данные подгружаются автоматически, а пользователь может оформить в одной заявке сразу несколько видов охотресурсов.

✅На форме можно выбирать группы распределенных охотничьих ресурсов из разных заявок на распределение: 
🔵пушные животные;
🔵птицы;
🔵медведи;
🔵копытные животные. 

В пределах групп «птицы» и «пушные животные» возможно получить в одном разрешении несколько видов охотничьих ресурсов.
За 10 месяцев 2023 года направлено уже свыше 44 000 заявлений на выдачу разрешений на добычу охотничьих ресурсов. Более 95% заявлений подано в электронном виде",3654,1699447530,n
2151,"♾Бесплатные образовательные программы на портале ""Учеба.онлайн""

На этой платформе тюменцы могут получить дополнительное профессиональное образование по программам развития цифровых компетенций, востребованным в условиях цифровой экономики:

✅Обработка персональных данных
✅Основы цифровой грамотности
✅Основы цифровой трансформации

✅Обучение дистанционное и бесплатное;
✅Каждый курс включает в себя лекции, задания и возможность пройти итоговую аттестацию.

🔵Образовательный портал работает в рамках федерального проекта «Кадры для цифровой экономики» национальной программы «Цифровая экономика Российской Федерации"".

#цифроваяэкономика #ДИТО",3655,1699504281,n
2152,"🔥Придумай свой хакатон и стань соорганизатором CIS Hack 2024

14 декабря 2023 года пройдет международная онлайн-конференция Организаторов Хакатонов. Это площадка для диалога организаторов хакатонов, участников, реального сектора, образовательных организаций, органов власти.

К конференции приурочен конкурс идей хакатонов. 
Что нужно сделать для участия:
✅Зарегистрироваться на конференцию: https://clck.ru/36SHcu
✅придумать короткое и более развернутое название хакатона;
✅определить цели и задачи.
✅составить портрет целевой аудитории для участия;
✅дать подробное описание технологиям и отрасли, которым будет посвящено мероприятие;

🔘Прием заявок на конкурс открыт до 30 ноября 2023 года.
Победители конкурса получат призы и подарки, станут соорганизаторами международного хакатона СНГ CIS Hack 2024.

Кто может участвовать в конференции и в конкурсе:
➕тюменские студенты и школьники, которые уже принимали участие в различных хакатонах или только слышал о них;
➕ИТ-специалисты и программисты компаний, фрилансеры и стартаперы;
➕педагоги школ и вузов;
➕представители местных ИТ-компаний и отраслевых органов власти.

#цифроваяэкономика #ДИТО",3656,1699522498,n
2153,"В Тюмени продолжается переход органов власти на российское ПО

10 ноября состоялось заседание рабочей группы «Информационная безопасность».

Что обсудили и утвердили:
✅План мероприятий перехода на 2023 год исполнительных органов государственной власти Тюменской области на использование отечественного офисного программного обеспечения.
✅Вопросы категорирования объектов КИИ в сфере транспорта на территории региона.
✅График проведения проверочных работ по функционированию процессов обеспечения информационной безопасности в исполнительных органах государственной власти до конца этого года.

Если говорить об импортозамещении в целом, то более 97% информационных систем Тюменской области созданы отечественными разработчиками, а общий уровень импортонезависимости программного обеспечения составляет порядка 80%. В государственных органах и учреждениях ТО используются справочно-правовые системы, антивирус российской разработки.

#цифроваяэкономика #ДИТО",3657,1699614244,n
2154,"🏫Тюменские школьники могут подготовиться к ЕГЭ по информатике с Яндекс Учебником

⭐️Платформа «ЕГЭ по информатике с Яндекс Учебником» включает в себя методические материалы, задания по программированию, актуальные версии вариантов ЕГЭ по предмету и помощника на базе искусственного интеллекта.

🔘Сервис поможет подготовиться к ЕГЭ в удобном темпе как самостоятельно, так и с репетитором.

🔼В Яндекс Учебнике можно найти теорию, задачи по программированию и актуальные варианты ЕГЭ, разработанные методистами компании и преподавателями информатики.

🔌Помощь в изучении материала окажет искусственный интеллект, который по запросу сможет объяснить термин, решение или теорию. В дальнейшем эта разработка позволит анализировать решения школьников и рекомендовать задания. Также в систему встроен редактор кода для решения задач по программированию.

▶️Для подготовки к ЕГЭ по информатике с Яндекс Учебником нужно:
✅Перейти по ссылке clck.ru/36DWxV и авторизоваться с помощью Яндекс ID
✅В блоке «Решать задания с ИИ-помощником» выбрать тему задания и нажать кнопку «Решать»
✅Нажать на кнопку « < / >  Редактор», чтобы вызвать редактор кода
✅Перейти в блок «Решать варианты, как на экзамене», чтобы проверить свои знания без подсказок ИИ-помощника
➖Если возникли трудности, обратиться в чат поддержки — он находится внизу справа
#обучение #яндекс #егэ",3659,1699877109,n
2155,"💬Тюменские школьники освоили технологии мессенджеров на «Уроке Цифры» от VK

15 ноября Департамент информатизации Тюменской области для восьмиклассников лицея №34 провел “Урок цифры”. Темой на этот раз стали мессенджеры. 

🗣Вместе со спикерами и экспертами урока - куратором платформы “Учи.ру” Никитой Нестеровым и руководителем проектов компании “Е-Софт” Ильей Змановским школьники прошли путь от первого массового мессенджера IRC 1988 года запуска до современных VK мессенджер, WeChat и Telegram.

Кроме исторического экскурса, ребята также:
✅прошли быстрый курс по цифровому этикету,
✅заглянули за ширму разработки мессенджеров и узнали, какую роль играет сервер между базами данных и конечным пользователем,
✅узнали о разнице между контент-менеджером и комьюнити-менеджером.

Онлайн-версию этого урока от компании VK можно найти на платформе урокцифры.рф. (https://clck.ru/362aJF) При помощи виртуальных тренажеров можно собрать и настроить собственного бота, а также создать стикерпаки для школьных чатов.

Станислав Логинов, директор Департамента информатизации Тюменской области: ""Вместе с коллегами мы уже на протяжении пяти лет развиваем проект ""Урок цифры"" в регионе и всегда рады новым активным участникам: школам и компаниям-экспертам. Уверен, что следующие темы, как и тема урока от VK, также заинтересуют ребят и помогут в дальнейшем выбрать интересный профессиональный путь ИТ-специалистов"".

♾Следите за новыми выпусками “Урока цифры” на официальном сайте и у нас в группе
#урокцифры",3660,1700040164,n
2156,"🔵Как в тюменском лицее №34 прошел ""Урок цифры"" по теме ""Мессенджеры""
🌐Пройти ""Урок цифры"": урокцифры.рф/lessons/messenger",3661,1700043750,n
2157,"♾Тюменцы могут задать вопрос Губернатору по номеру 122

📞На базе регионального Центра телефонного обслуживания запущена горячая линия для прямой линии Губернатора Тюменской области, которая состоится 29 ноября в 17:00.

Чтобы задать свой вопрос, нужно набрать номер 122 и далее нажать кнопку 6. Вопросы у граждан принимают операторы колл-центра. Режим работы: с 7:30 до 20:00 ежедневно.

Прямая линия пройдет в аккаунтах [id498250867|Александра Моора] в социальных сетях. ТВ-трансляция состоится на телеканалах «ОТР», «Тюменское время», «Тобольское время», «Ишимское время».
 
💬Напомним, что ЦТО сегодня представляет большую структуру с 30 направлениями, в числе которых ""Виртуальный консультант 72"". 

В основе системы — нейросетевые технологии, благодаря которым робот консультирует граждан по вопросам получения госуслуг, арендной платы за земельные участки, записывает на прием к врачу. Также виртуальный помощник помогает в работе Центра занятости, рассказывая о пособиях, вакансиях, профильном обучении и процессе получения различных справок.",3662,1700053963,n
2158,"⭐️Для жителей Тюменской области стала доступна запись к нотариусу на госуслугах онлайн.

🔼Записаться можно по ссылке https://clck.ru/3697Ri 

✅Сервис позволяет не только выбрать специалиста, но и заранее отправить необходимые документы. Это позволит сэкономить время на приёме.

🔼Для записи доступно 51 нотариальное действие, в том числе:
✅Доверенности, соглашения, согласия, отказы;
✅Действия с документами — перевод, передача, выдача, хранение и подтверждение документов и доверенностей;
✅Завещание и наследство;
✅Брачно-семейные отношения;
✅Имущество — договоры купли-продажи, дарения, запись о погашении ипотеки, залог транспорта и другое;
✅Обеспечение доказательств.

☑️Подробнее об услуге — https://clck.ru/3562Gf 

❗️Получение услуг в электронном виде возможно только при наличии подтвержденной учетной записи федерального портала. Подробнее о том, как регистрироваться на госуслугах, можно узнать на портале — https://clck.ru/YACRw 
@di72to #госуслуги",3663,1700111763,n
2159,"✔️Тюменцев ждут на ИТ-конгрессе и выставке «Форум будущего»

🗓С 5 по 7 декабря в Екатеринбурге пройдет ИТ-конгресс и выставка «Форум будущего». 
✅Форум проводится в честь празднования 35-летия ИТ-отрасли на Урале.

➕Также мероприятие посвящено развитию цифровой индустрии в России и будет содействовать выполнению национального проекта «Цифровая экономика».

☑️Цели мероприятия:
✅обмен лучшими практиками;
✅обсуждение и решение вопросов разработки необходимой нормативной базы и стандартов;
✅демонстрация возможностей и технологий цифровой сферы.

🔼Приглашаем тюменцев к участию в форуме лично, в составе делегации, руководителей профильных органов управления, специалистов профильных вузов и т. д. 

🌐Регистрация доступна по ссылке https://clck.ru/36biEs 
@di72to #форум",3664,1700137647,n
2160,"✈Приглашаем тюменских школьников к участию в конкурсе «Высший пилотаж» 

✈«Высший пилотаж» — конкурс исследовательских и проектных работ школьников. Он рассчитан на тех, кто делает первые шаги в науке и проектной деятельности и хочет получить профессиональную экспертную оценку своей работы.

👱‍♂Участниками могут стать ученики 8-11 классов школ Тюменской области.

☑До 26 ноября открыта регистрация по трекам: «Биология», «Бизнес-информатика», «Психология», «Предпринимательство», «Лингвистика», «Химия», «Физика», «Технические и инженерные науки» и «Computer Science».

🌐Подать заявку — https://clck.ru/322pCp 

🔼Участники, показавшие высокие результаты в выбранном направлении регионального конкурса, приглашаются на заключительный этап.

🔌Победителей и призеров заключительного этапа ждут: 
✅дополнительные баллы к результатам ЕГЭ при поступлении в НИУ «Высшая школа экономики», 
✅возможность получения гранта Президента РФ

🔼Также всех конкурсантов ждут новые знания и прокачка навыков исследовательской и проектной работы, поиска, обработки и анализа информации!
#высшийпилотаж #конкурс",3665,1700195053,n
2161,"💻С начала года тюменцы оформили более полумиллиона записей на прием к врачу через Госуслуги

☑️Тюменцы могут записаться на прием к врачу онлайн через госуслуги.

🔼С начала 2023 года услугой «Запись на прием к врачу» на Портале государственных услуг РФ тюменцы воспользовались более 500 тысяч раз, что в 2 раза больше, чем в аналогичном периоде 2022 года.

🔘Как записаться на прием к врачу удаленно:
✅Зайти на сайт https://clck.ru/9vdC3
✅Выбрать раздел «Здоровье»
✅Найти услугу «Запись на прием к врачу»
✅Выбрать кого записать (себя, ребенка или родственника)
✅Выбрать поликлинику, врача и время посещения.
✔️Вся информация о записи будет доступна в личном кабинете госуслуг и мобильном приложении «Телемед 72».

▶️Подробная инструкция по записи на прием к врачу — https://vk.cc/cqwac8 

⭐️Напоминаем, что если уже есть запись на прием, допустим, к врачу-терапевту, то записаться повторно к врачу этой же специальности уже не получится (например, на несколько дат сразу). Сперва необходимо прийти на текущий прием или отменить запись, если необходимо изменить дату и время посещения.
#госуслуги #телемед #телемед72",3666,1700205343,n
2162,"🫥Минцифры запустило второй этап поиска уязвимостей на портале Госуслуг

✅Принять участие в поиске уязвимостей инфраструктуры электронного правительства может каждый желающий. За успешную работу багхантеры получат до 1 млн рублей.

↔️Участниками первого этапа стали более 8 тысяч человек. В результате было обнаружено 37 уязвимостей.

➡️Во время второго этапа программа будет распространяться на все ресурсы и системы электронного правительства. Второй этап багбаунти продлится один год.

🏢В число систем для поиска уязвимостей вошли Госуслуги, Единая система идентификации и аутентификации, Единая биометрическая система, Платформа обратной связи и другие.

❗️Размер вознаграждения зависит от степени опасности найденной уязвимости и может составлять сумму от 30 тысяч до 1 млн рублей.

🔹Для участия нужно зарегистрироваться на одной из платформ:
🔵BI.ZОNE Bug Bounty — https://clck.ru/36eDrz 
🔵Standoff 365 Bug Bounty — https://clck.ru/346BsA 
⭐️В случае обнаружения уязвимости нужно отправить информацию о ней через платформу регистрации и дождаться подтверждения от Минцифры РФ.
@di72to #минцифры #багбаунти #госуслуги",3667,1700222661,n
2163,"✔️На рабочей группе «Цифровые технологии» оценили развитие ИТ-отрасли и обсудили планы на следующий год

🔌17 ноября состоялось заседание рабочей группы «Цифровые технологии» Комиссии по цифровому развитию Тюменской области. 
🔘Участники встречи рассмотрели основные показатели развития отрасли информационных технологий и связи в Тюменской области. 

🗓С начала 2023 года в регионе появилось 34 новых ИТ-компании. Объем работ и услуг в сфере информационно-коммуникационных технологий, выполненных организациями области в 2022 году, вырос на 11%, в т.ч. разработка программного обеспечения — в 2 раза. 

💬Директор Департамента информатизации Тюменской области Станислав Логинов отметил: «В настоящее время 158 тюменских компаний имеют государственную аккредитацию, а в Реестре отечественного программного обеспечения  зарегистрировано 244 продукта разработчиков из нашего региона. Департамент оказывает консультационную поддержку, взаимодействуя с Минцифры России по вопросам аккредитации. На 2024 год продлено действие всех региональных налоговых льгот как для ИТ-компаний, так и для телеком-сектора».

🔼Члены рабочей группы также обсудили реализацию дорожной карты «Нейротех». Представители вузов региона поделились мнениями по вопросу стажировок и практики студентов ИТ-специализации. В продолжение этой темы Департамент информатизации Тюменской области рассказал о планах по созданию дополнительного коммуникационного канала между работодателями, студентами и выпускниками образовательных учреждений на платформе «ИТ-Навигатор Тюменской области». 

➡️Напоминаем, что сервис ИТ-Навигатор предназначен для информирования компаний и специалистов, работающих в сфере информационных технологий, о мерах поддержки и значимых мероприятиях отрасли и доступен по сссылке https://clck.ru/Z8CnV 
@di72to",3668,1700224525,n
2164,"🛡Как тюменцам не попасть на уловки кибермошенников?

💻В последнее время участились случаи кибермошенничества, когда злоумышленники обращаются к своим жертвам через социальные сети и мессенджеры от имени их руководителей.

📝Мошенники создают аккаунт, зарегистрированный на другой номер, но в качестве имени и аватара используют данные руководителя.

❗️Напоминаем, что нужно перепроверять информацию, полученную в социальных сетях и мессенджерах.

▶️Чтобы защитить свой аккаунт от взлома, нужно следовать правилам:
✅использовать разные пароли;
✅длина пароля — не менее 8 символов, включая цифры, спецсимволы, буквы разного регистра;
✅не оставлять пароль в заметках, блокноте или на видном месте.
🔼Также важно подключать двухфакторную аутентификацию, если в сервисе есть такая возможность.
Такой вид защиты нередко применяется при оплате товаров и услуг в сети.

☑️Работает двухфакторная аутентификация следующим образом: сначала пользователь вводит первый «ключ» — как правило, логин и пароль. Затем второй — чаще всего цифровой код, который приходит по SMS или в push-уведомлении.

➡️Защитите себя от кибермошенников, это поможет сохранить личные данные и повысит вашу безопасность.
#безопасность",3669,1700370550,n
2165,"🔘Приглашаем тюменских школьников к участию в конкурсе научных и инженерных проектов

▶️Регистрация на XX Балтийский научно-инженерный конкурс продолжается. Это крупнейший российский смотр научных работ и инженерных проектов.

🔼Кто может принять участие:
✅Ученики 7–11 классов школ Тюменской области и обучающиеся вне организаций. В Конкурсе допускается индивидуальное и командное участие с числом участников каждой команды не более двух человек.

🔌Направления конкурса: 
➖информационные и компьютерные технологии, нейротехнологии, медицина, физика и т. д.

⭐️Что ждет участников:
🔵I заочный этап — до 1 декабря 2023 года. До этого срока нужно отправить работу в конкурсную комиссию, подождать заключения и в случае успеха участвовать среди лучших в следующем (очном) этапе.
🔵II очный этап — 15 декабря 2023 года. 
Этот этап подразумевает очное выступление со своим проектом.

📍Адрес проведения: ГАОУ ТО «Физико-математическая школа», г. Тюмень, ул. 30 лет Победы, д. 102.

☑️Конкурс является отборочным этапом всероссийского конкурса научных и инженерных проектов «Балтийский научно- инженерный конкурс». Победители и призеры Регионального конкурса, рекомендованные к участию, приглашаются на заключительный этап. Успешные результаты на заключительном этапе дают льготы при поступлении в ВУЗы страны.
🌐Подробности — https://vk.cc/csmXeX
#конкурс",3670,1700463358,n
2166,"▶️Приглашаем тюменцев на вебинар «Фальшивые лотереи и розыгрыши: как распознать мошенничество и не стать жертвой»

🌐В рамках онлайн-проекта «Перезвони Сам» пройдет вебинар «Фальшивые лотереи и розыгрыши: как распознать мошенничество и не стать жертвой».

💻Трансляция пройдет в социальной сети «Вконтакте» по ссылке https://vk.cc/csvmzp 
🗓Дата: 24 ноября 2023 года
⏰Время: 11:00 (МСК)

ℹ️На вебинаре расскажут, какие существуют лотереи, какие есть признаки у фальшивых розыгрышей, а также о том, какие способы защиты от подделки есть у лотерейных билетов.
➕Также слушатели узнают:
🔵Какими методами мошенники получают данные граждан
🔵Какие способы используют злоумышленники, чтобы обманным путем получить денежные средства граждан
🔵Как регулируется деятельность по проведению лотерей в РФ и т. д.

📝Подробнее о мероприятиях проекта «Перезвони Сам» — https://sam.mos.ru/  
@di72to #вебинар",3671,1700464568,n
2167,"⚙️Тюменские школьники могут поучаствовать в третьем сезоне конкурса «Знаешь? Научи!»

⭐️Дети могут разбираться в чем угодно, например, понимать научные теории, особенности явлений или рассказывать об интересных концепциях. Об этом и многом другом можно рассказать другим в новом сезоне конкурса «Знаешь? Научи!».

☑️Для участия нужно записать видео со своим объяснением или научным экспериментом, загрузить его на сайт nauka.homo-science.ru до 5 февраля и стать участником всероссийского конкурса детского научно-популярного видео.

▶️Принять участие могут ученики 1-11 классов.

▶️Победителей выберут в трех возрастных категориях: 
🔵младшая школа — 1-3 класс; 
🔵средняя школа — 4-7 класс; 
🔵старшая школа — 8-11 класс, 
Также будут добавлены еще 9 специальных и тематических номинаций.

🔼Кроме того, в каждой номинаций отметят наставников победителей, а также школы, воспитавшие призёров.
Участвуй в конкурсе и делись своими знаниями в Десятилетие науки и технологий!
 #конкурс #десятилетиенауки",3672,1700546151,n
2168,"🏆Тюменская область получила награду за вклад в развитие этики в сфере искусственного интеллекта

🗓16 ноября в ходе состоявшегося в Москве форума этики в сфере искусственного интеллекта «Поколение GPT. Красные линИИ» Тюменская область удостоена награды за вклад в развитие этики в сфере искусственного интеллекта.

☑️Награда назначена за активное вовлечение органов государственной власти субъектов Российской Федерации, ответственных в сфере цифровой трансформации, в развитие этичного и безопасного ИИ.

🔼В текущем году Форум был посвящен вопросам выработки актуального комплекса проектов по совершенствованию этического и нормативного регулирования ИИ, а также формированию инициатив для включения в обновленную стратегию развития ИИ.

▶️Директор областного департамента информатизации Станислав Логинов принял участие в работе сессии Форума «Курс развития этики ИИ в России». 

💬«Тюменская область проводит планомерную работу по внедрению нейросетевых технологий в региональные системы здравоохранения, городского хозяйства, транспорта и безопасности. Использование ИИ уже сегодня показало экономическую целесообразность и перспективы его развития очевидны. При этом для нас очень важной задачей является   обеспечение безопасного и ответственного подхода при внедрении и использовании интеллектуальных систем на благо жителей региона», — отметил Станислав Логинов.
 #форум #искусственныйинтеллект",3673,1700549959,n
2169,"☑️Тюменцев приглашают на онлайн-мастер-классы Центра робототехники

🗓С 22 по 26 ноября Центр робототехники и АСУ Тюменской области проведет серию мастер-классов в онлайн формате. Мероприятия будут интересны как детям, так и взрослым.

🔼22 ноября пройдет 2 мастер-класса.
На первом мастер-классе участники узнают об особенностях работы рефлекторов, различиях лазеров, о характеристиках света и т. д.
⏰Время: 11:00
🌐Регистрация: https://clck.ru/36iC7T 

🔼Второй мастер-класс будет посвящен особенностям языка 1C. Участники под дистанционным руководством педагога рассмотрят возможности и особенности языка, а также попробуют с его помощью собрать калькулятор.
⏰Время: 13:00
🌐Регистрация: https://clck.ru/36iC7U 

🗓24 ноября пройдет мастер-класс по трехмерному моделированию: участники создадут 3D-модель ретро-автомобиля в редакторе Tinkercad.
⏰Время: 12:00
🌐Регистрация: https://clck.ru/36iCo8 

🔼Также 25 ноября ждут всех, кто желает освоить технические приемы для создания эффектных презентаций в программой PowerPoint.
Время: 19:00
#обучение",3674,1700566252,n
2170,"🏆Ученики Центра робототехники и АСУ приняли участие в финале Всероссийской олимпиады [club187440231|НТО Junior] 

🔼Ученики тюменского Центра робототехники и АСУ стали участниками финала олимпиады НТО Junior по направлениям:
✅«Технологии и роботы».
✅«Технологии и компьютерные игры».

⭐В первом случае юные инженеры в рамках финала решали задачи, которые помогут сделать высокотехнологичное сельское хозяйство более эффективным. 
Для этого финалисты использовали виртуальных агроботов — роботов, которые помогают посадить, сохранить и собрать урожай.

⭐Участники направления «Технологии и компьютерные игры» настроили работу настоящей компьютерной игры, действие которой проходит в условиях Технологического мира будущего. 

📝Напоминаем, что Национальная технологическая олимпиада Junior — это командные инженерные соревнования для школьников 5–7 классов. Здесь предлагают все необходимые материалы для подготовки. Главное — интерес, желание участвовать и готовность разбираться в новых темах.

✔С нетерпением ждем итогов олимпиады и желаем всем участникам удачи!
 #НТОJunior #КружковоеДвижение #НТИ #РоссияСтранаВозможностей #АгентствоСтратегическихИнициатив #ПлатформаНТИ",3675,1700643639,n
2171,"☑️Приглашаем руководителей организаций сферы ИИ поделиться решениями для внедрения технологий в отрасль ТЭК

🔼По итогам конференции «Путешествие в мир искусственного интеллекта» Минэнерго России формирует рабочую группу по развитию искусственного интеллекта в топливно-энергетическом комплексе.

🫥Для демонстрации потенциальным заказчикам существующих ИИ технологий в сфере ТЭК и в целях развития рынка отечественных решений, планируется проведение питч-сессий.

🫥Руководители тюменских организаций, осуществляющих деятельность в сфере информационных технологий, могут рассказать о своих разработках, заполнив анкету  до 27 ноября. по ссылке https://clck.ru/36k8Bz
 #опрос",3678,1700737044,n
2172,"🤖Тюменские робототехники готовятся покорить главный полигон страны в Сочи

🗓С 28 по 30 ноября в Сочи пройдет Всероссийский финал соревнований по экстремальной робототехнике «Кубок РТК». 

⭐️7 тюменских команд готовятся представить регион на главном полигоне.

✅Тюменские робототехники показывают высокие результаты на Кубке РТК с 2017 года. За это время они получили 13 наград, и регулярно входят в Топ-10 победителей.

🔘Например, Александр Гурьев (команда 3DX) из ДТ «Кванториум» два раза оказывался на 4 месте всероссийского этапа. При этом, он каждый год совершенствует своего робота и в этом году также войдет в состав тюменской сборной.

🔘Еще один участник финала этого года — титулованный «искатель» из Центра робототехники и АСУ Тюменской области, Дмитрий Кайгородов. В прошлом году школьник сделал практически невозможное, улучшив свой результат с 83 до 304 баллов. Это позволило Дмитрию взять золото турнира в номинации «Искатель».
С тех пор юный робототехник регулярно занимает места в соревнованиях «Битва роботов» и «Кубок РТК: Тюмень».

✔️Все команды финалистов тренируются на сертифицированном тюменском полигоне при Проектной Лаборатории Центра робототехники и АСУ.
#цриасу #робототехника",3679,1700825419,n
